addressId,userId,street,ward,district,city
8104,4040,Vo Van Tan,Ward3,District3,HCM
8105,4041,Le Loi,Ward5,District1,HCM
8106,4042,Vo Van Tan,Ward1,District3,HCM
8107,4043,Tran Hung Dao,Ward1,District10,HCM
8108,4043,Le Loi,Ward3,District10,HCM
8109,4043,CMT8,Ward7,District10,HCM
8110,4044,Vo Van Tan,Ward10,District5,HCM
8111,4044,Nguyen Hue,Ward1,District5,HCM
8112,4044,Le Loi,Ward5,District3,HCM
8113,4045,CMT8,Ward1,District1,HCM
8114,4045,Tran Hung Dao,Ward3,District3,HCM
8115,4046,Nguyen Hue,Ward7,District5,HCM
8116,4046,Vo Van Tan,Ward7,District3,HCM
8117,4047,Vo Van Tan,Ward7,District1,HCM
8118,4047,Le Loi,Ward5,District3,HCM
8119,4047,CMT8,Ward1,District3,HCM
8120,4048,Vo Van Tan,Ward7,District5,HCM
8121,4048,Tran Hung Dao,Ward5,District10,HCM
8122,4048,Tran Hung Dao,Ward10,District5,HCM
8123,4049,Tran Hung Dao,Ward7,District10,HCM
8124,4050,Le Loi,Ward3,District10,HCM
8125,4051,Vo Van Tan,Ward10,District3,HCM
8126,4052,Vo Van Tan,Ward3,District10,HCM
8127,4052,Le Loi,Ward10,District3,HCM
8128,4053,CMT8,Ward1,District5,HCM
8129,4053,Vo Van Tan,Ward5,District1,HCM
8130,4054,Vo Van Tan,Ward1,District5,HCM
8131,4054,Le Loi,Ward1,District5,HCM
8132,4054,Nguyen Hue,Ward10,District3,HCM
8133,4055,Vo Van Tan,Ward5,District1,HCM
8134,4056,Le Loi,Ward1,District3,HCM
8135,4056,CMT8,Ward7,District3,HCM
8136,4056,CMT8,Ward3,District3,HCM
8137,4057,Nguyen Hue,Ward7,District10,HCM
8138,4058,CMT8,Ward10,District3,HCM
8139,4059,Vo Van Tan,Ward1,District5,HCM
8140,4059,CMT8,Ward10,District10,HCM
8141,4060,Nguyen Hue,Ward1,District5,HCM
8142,4060,Nguyen Hue,Ward7,District10,HCM
8143,4060,Tran Hung Dao,Ward1,District1,HCM
8144,4061,CMT8,Ward10,District3,HCM
8145,4062,Tran Hung Dao,Ward3,District3,HCM
8146,4063,Tran Hung Dao,Ward10,District5,HCM
8147,4063,CMT8,Ward3,District5,HCM
8148,4063,Le Loi,Ward3,District1,HCM
8149,4064,Nguyen Hue,Ward7,District10,HCM
8150,4064,Le Loi,Ward10,District1,HCM
8151,4065,Le Loi,Ward3,District5,HCM
8152,4066,CMT8,Ward10,District3,HCM
8153,4067,Vo Van Tan,Ward5,District10,HCM
8154,4068,Nguyen Hue,Ward10,District3,HCM
8155,4069,Tran Hung Dao,Ward5,District10,HCM
8156,4069,Tran Hung Dao,Ward1,District5,HCM
8157,4070,Le Loi,Ward10,District10,HCM
8158,4070,Nguyen Hue,Ward10,District10,HCM
8159,4070,CMT8,Ward7,District5,HCM
8160,4071,Nguyen Hue,Ward5,District1,HCM
8161,4071,Nguyen Hue,Ward1,District10,HCM
8162,4071,Tran Hung Dao,Ward3,District1,HCM
8163,4072,CMT8,Ward3,District3,HCM
8164,4073,Nguyen Hue,Ward1,District1,HCM
8165,4073,Tran Hung Dao,Ward3,District3,HCM
8166,4074,CMT8,Ward10,District1,HCM
8167,4074,CMT8,Ward3,District3,HCM
8168,4075,CMT8,Ward3,District10,HCM
8169,4075,CMT8,Ward10,District3,HCM
8170,4075,Tran Hung Dao,Ward1,District5,HCM
8171,4076,Le Loi,Ward5,District5,HCM
8172,4077,Nguyen Hue,Ward10,District1,HCM
8173,4078,Tran Hung Dao,Ward3,District10,HCM
8174,4079,Tran Hung Dao,Ward10,District5,HCM
8175,4080,Nguyen Hue,Ward1,District1,HCM
8176,4080,CMT8,Ward1,District10,HCM
8177,4081,Tran Hung Dao,Ward7,District3,HCM
8178,4081,CMT8,Ward3,District10,HCM
8179,4081,CMT8,Ward10,District5,HCM
8180,4082,Tran Hung Dao,Ward3,District3,HCM
8181,4082,Tran Hung Dao,Ward10,District1,HCM
8182,4082,CMT8,Ward5,District10,HCM
8183,4083,Le Loi,Ward10,District3,HCM
8184,4084,Nguyen Hue,Ward10,District1,HCM
8185,4084,Vo Van Tan,Ward5,District5,HCM
8186,4085,Nguyen Hue,Ward3,District10,HCM
8187,4086,Le Loi,Ward3,District10,HCM
8188,4086,CMT8,Ward1,District10,HCM
8189,4086,CMT8,Ward5,District3,HCM
8190,4087,CMT8,Ward1,District10,HCM
8191,4088,CMT8,Ward7,District3,HCM
8192,4089,CMT8,Ward10,District1,HCM
8193,4089,Tran Hung Dao,Ward7,District3,HCM
8194,4090,CMT8,Ward1,District10,HCM
8195,4090,Tran Hung Dao,Ward10,District5,HCM
8196,4091,Tran Hung Dao,Ward10,District10,HCM
8197,4092,Tran Hung Dao,Ward3,District1,HCM
8198,4093,Tran Hung Dao,Ward7,District1,HCM
8199,4094,CMT8,Ward5,District10,HCM
8200,4094,Vo Van Tan,Ward10,District3,HCM
8201,4095,Le Loi,Ward5,District5,HCM
8202,4096,Nguyen Hue,Ward1,District10,HCM
8203,4096,Vo Van Tan,Ward7,District1,HCM
8204,4097,Nguyen Hue,Ward5,District5,HCM
8205,4097,Nguyen Hue,Ward10,District1,HCM
8206,4097,CMT8,Ward7,District3,HCM
8207,4098,Le Loi,Ward7,District5,HCM
8208,4098,Vo Van Tan,Ward5,District5,HCM
8209,4099,Nguyen Hue,Ward7,District10,HCM
8210,4099,Nguyen Hue,Ward5,District1,HCM
8211,4100,Le Loi,Ward10,District5,HCM
8212,4100,Le Loi,Ward5,District5,HCM
8213,4101,Tran Hung Dao,Ward3,District1,HCM
8214,4101,Tran Hung Dao,Ward7,District3,HCM
8215,4101,CMT8,Ward7,District3,HCM
8216,4102,Le Loi,Ward1,District3,HCM
8217,4102,Nguyen Hue,Ward1,District10,HCM
8218,4102,CMT8,Ward5,District5,HCM
8219,4103,Vo Van Tan,Ward5,District5,HCM
8220,4103,Tran Hung Dao,Ward1,District5,HCM
8221,4104,Tran Hung Dao,Ward3,District3,HCM
8222,4104,Tran Hung Dao,Ward1,District10,HCM
8223,4105,Le Loi,Ward3,District5,HCM
8224,4105,CMT8,Ward5,District1,HCM
8225,4105,CMT8,Ward3,District3,HCM
8226,4106,Nguyen Hue,Ward10,District1,HCM
8227,4107,Tran Hung Dao,Ward5,District1,HCM
8228,4108,Tran Hung Dao,Ward3,District1,HCM
8229,4108,Nguyen Hue,Ward7,District3,HCM
8230,4109,Nguyen Hue,Ward10,District5,HCM
8231,4110,Nguyen Hue,Ward5,District1,HCM
8232,4111,Tran Hung Dao,Ward1,District3,HCM
8233,4111,CMT8,Ward3,District1,HCM
8234,4111,CMT8,Ward3,District3,HCM
8235,4112,Nguyen Hue,Ward1,District3,HCM
8236,4113,CMT8,Ward3,District10,HCM
8237,4114,Vo Van Tan,Ward5,District1,HCM
8238,4114,Tran Hung Dao,Ward3,District5,HCM
8239,4115,Le Loi,Ward1,District5,HCM
8240,4115,Nguyen Hue,Ward5,District3,HCM
8241,4115,Le Loi,Ward5,District1,HCM
8242,4116,Tran Hung Dao,Ward10,District5,HCM
8243,4116,CMT8,Ward1,District10,HCM
8244,4116,Vo Van Tan,Ward1,District10,HCM
8245,4117,CMT8,Ward1,District1,HCM
8246,4117,Tran Hung Dao,Ward3,District5,HCM
8247,4117,Nguyen Hue,Ward10,District10,HCM
8248,4118,Tran Hung Dao,Ward1,District1,HCM
8249,4118,Tran Hung Dao,Ward5,District1,HCM
8250,4118,Tran Hung Dao,Ward5,District5,HCM
8251,4119,Tran Hung Dao,Ward1,District10,HCM
8252,4119,Le Loi,Ward10,District10,HCM
8253,4119,CMT8,Ward1,District3,HCM
8254,4120,Vo Van Tan,Ward3,District1,HCM
8255,4120,Vo Van Tan,Ward1,District10,HCM
8256,4121,CMT8,Ward5,District3,HCM
8257,4121,Nguyen Hue,Ward10,District5,HCM
8258,4121,Vo Van Tan,Ward7,District3,HCM
8259,4122,CMT8,Ward7,District5,HCM
8260,4122,Nguyen Hue,Ward10,District10,HCM
8261,4122,Tran Hung Dao,Ward7,District5,HCM
8262,4123,CMT8,Ward7,District5,HCM
8263,4123,Nguyen Hue,Ward1,District5,HCM
8264,4123,Tran Hung Dao,Ward10,District5,HCM
8265,4124,Tran Hung Dao,Ward7,District1,HCM
8266,4125,Le Loi,Ward1,District3,HCM
8267,4125,Vo Van Tan,Ward3,District3,HCM
8268,4126,Nguyen Hue,Ward5,District10,HCM
8269,4126,Vo Van Tan,Ward1,District1,HCM
8270,4127,Nguyen Hue,Ward3,District3,HCM
8271,4128,Le Loi,Ward7,District5,HCM
8272,4128,Vo Van Tan,Ward3,District3,HCM
8273,4129,CMT8,Ward3,District3,HCM
8274,4129,Le Loi,Ward1,District10,HCM
8275,4129,CMT8,Ward7,District1,HCM
8276,4130,Nguyen Hue,Ward3,District1,HCM
8277,4130,Vo Van Tan,Ward3,District1,HCM
8278,4130,Vo Van Tan,Ward10,District5,HCM
8279,4131,Le Loi,Ward5,District5,HCM
8280,4131,CMT8,Ward5,District1,HCM
8281,4131,Nguyen Hue,Ward5,District10,HCM
8282,4132,Tran Hung Dao,Ward3,District10,HCM
8283,4132,CMT8,Ward3,District10,HCM
8284,4132,Le Loi,Ward5,District5,HCM
8285,4133,Le Loi,Ward3,District5,HCM
8286,4134,CMT8,Ward5,District10,HCM
8287,4134,Le Loi,Ward1,District1,HCM
8288,4134,Le Loi,Ward3,District1,HCM
8289,4135,Nguyen Hue,Ward7,District3,HCM
8290,4136,Tran Hung Dao,Ward7,District1,HCM
8291,4136,Vo Van Tan,Ward7,District5,HCM
8292,4136,Tran Hung Dao,Ward3,District3,HCM
8293,4137,Le Loi,Ward1,District3,HCM
8294,4137,Vo Van Tan,Ward7,District10,HCM
8295,4137,CMT8,Ward1,District5,HCM
8296,4138,Le Loi,Ward7,District3,HCM
8297,4138,Tran Hung Dao,Ward5,District1,HCM
8298,4139,Le Loi,Ward10,District5,HCM
8299,4139,CMT8,Ward5,District3,HCM
8300,4139,Le Loi,Ward1,District3,HCM
8301,4140,Tran Hung Dao,Ward1,District5,HCM
8302,4140,Nguyen Hue,Ward10,District10,HCM
8303,4140,CMT8,Ward5,District1,HCM
8304,4141,Tran Hung Dao,Ward10,District1,HCM
8305,4141,Le Loi,Ward10,District5,HCM
8306,4142,Tran Hung Dao,Ward7,District3,HCM
8307,4142,Vo Van Tan,Ward5,District1,HCM
8308,4142,Tran Hung Dao,Ward10,District5,HCM
8309,4143,CMT8,Ward7,District5,HCM
8310,4143,Tran Hung Dao,Ward7,District3,HCM
8311,4144,CMT8,Ward3,District3,HCM
8312,4144,Nguyen Hue,Ward10,District10,HCM
8313,4144,Nguyen Hue,Ward5,District5,HCM
8314,4145,Vo Van Tan,Ward5,District5,HCM
8315,4145,Vo Van Tan,Ward7,District1,HCM
8316,4145,Tran Hung Dao,Ward3,District5,HCM
8317,4146,CMT8,Ward1,District5,HCM
8318,4147,Vo Van Tan,Ward5,District5,HCM
8319,4147,Le Loi,Ward1,District10,HCM
8320,4147,Nguyen Hue,Ward3,District10,HCM
8321,4148,Le Loi,Ward7,District5,HCM
8322,4149,Le Loi,Ward7,District5,HCM
8323,4149,Nguyen Hue,Ward7,District10,HCM
8324,4150,CMT8,Ward10,District3,HCM
8325,4150,CMT8,Ward3,District1,HCM
8326,4151,Nguyen Hue,Ward5,District3,HCM
8327,4152,CMT8,Ward1,District5,HCM
8328,4153,Nguyen Hue,Ward10,District10,HCM
8329,4153,CMT8,Ward10,District3,HCM
8330,4153,Nguyen Hue,Ward7,District10,HCM
8331,4154,Vo Van Tan,Ward1,District1,HCM
8332,4155,Le Loi,Ward3,District10,HCM
8333,4155,Le Loi,Ward1,District5,HCM
8334,4155,Nguyen Hue,Ward1,District10,HCM
8335,4156,Vo Van Tan,Ward1,District3,HCM
8336,4156,Tran Hung Dao,Ward7,District3,HCM
8337,4157,Tran Hung Dao,Ward10,District10,HCM
8338,4158,Le Loi,Ward3,District10,HCM
8339,4159,Nguyen Hue,Ward7,District5,HCM
8340,4160,Nguyen Hue,Ward1,District5,HCM
8341,4161,CMT8,Ward3,District1,HCM
8342,4161,CMT8,Ward1,District1,HCM
8343,4162,Nguyen Hue,Ward10,District3,HCM
8344,4162,Vo Van Tan,Ward3,District1,HCM
8345,4163,Le Loi,Ward10,District3,HCM
8346,4163,Vo Van Tan,Ward10,District3,HCM
8347,4163,Vo Van Tan,Ward3,District1,HCM
8348,4164,CMT8,Ward1,District10,HCM
8349,4164,Le Loi,Ward5,District1,HCM
8350,4165,Tran Hung Dao,Ward10,District1,HCM
8351,4166,Le Loi,Ward5,District3,HCM
8352,4166,Vo Van Tan,Ward10,District3,HCM
8353,4166,Vo Van Tan,Ward1,District10,HCM
8354,4167,Le Loi,Ward7,District1,HCM
8355,4167,Nguyen Hue,Ward1,District3,HCM
8356,4167,CMT8,Ward3,District3,HCM
8357,4168,Nguyen Hue,Ward1,District1,HCM
8358,4168,Tran Hung Dao,Ward10,District5,HCM
8359,4169,CMT8,Ward3,District10,HCM
8360,4169,Vo Van Tan,Ward1,District3,HCM
8361,4170,Vo Van Tan,Ward10,District5,HCM
8362,4171,Le Loi,Ward10,District1,HCM
8363,4171,Le Loi,Ward7,District1,HCM
8364,4172,CMT8,Ward3,District5,HCM
8365,4172,Nguyen Hue,Ward7,District3,HCM
8366,4172,Le Loi,Ward3,District3,HCM
8367,4173,CMT8,Ward7,District1,HCM
8368,4174,Vo Van Tan,Ward5,District1,HCM
8369,4174,Vo Van Tan,Ward10,District3,HCM
8370,4175,Vo Van Tan,Ward7,District1,HCM
8371,4176,Tran Hung Dao,Ward5,District1,HCM
8372,4177,Vo Van Tan,Ward5,District5,HCM
8373,4178,Tran Hung Dao,Ward3,District10,HCM
8374,4179,Nguyen Hue,Ward1,District1,HCM
8375,4179,Nguyen Hue,Ward7,District5,HCM
8376,4180,Le Loi,Ward3,District1,HCM
8377,4180,CMT8,Ward1,District10,HCM
8378,4180,Vo Van Tan,Ward1,District5,HCM
8379,4181,Nguyen Hue,Ward5,District1,HCM
8380,4181,Le Loi,Ward3,District10,HCM
8381,4181,CMT8,Ward7,District5,HCM
8382,4182,Vo Van Tan,Ward10,District3,HCM
8383,4182,Vo Van Tan,Ward10,District10,HCM
8384,4183,Nguyen Hue,Ward1,District10,HCM
8385,4183,Vo Van Tan,Ward7,District3,HCM
8386,4184,Tran Hung Dao,Ward5,District5,HCM
8387,4184,Nguyen Hue,Ward5,District3,HCM
8388,4185,Vo Van Tan,Ward10,District3,HCM
8389,4185,Nguyen Hue,Ward7,District3,HCM
8390,4185,Le Loi,Ward3,District1,HCM
8391,4186,Tran Hung Dao,Ward3,District1,HCM
8392,4186,CMT8,Ward3,District10,HCM
8393,4187,Le Loi,Ward10,District1,HCM
8394,4187,Tran Hung Dao,Ward5,District1,HCM
8395,4187,Le Loi,Ward7,District3,HCM
8396,4188,Vo Van Tan,Ward7,District5,HCM
8397,4188,Le Loi,Ward3,District10,HCM
8398,4188,CMT8,Ward5,District3,HCM
8399,4189,Vo Van Tan,Ward5,District10,HCM
8400,4189,Nguyen Hue,Ward5,District3,HCM
8401,4190,Le Loi,Ward3,District1,HCM
8402,4190,Le Loi,Ward5,District5,HCM
8403,4190,CMT8,Ward10,District3,HCM
8404,4191,Tran Hung Dao,Ward7,District10,HCM
8405,4192,Le Loi,Ward1,District10,HCM
8406,4192,Tran Hung Dao,Ward1,District5,HCM
8407,4193,Le Loi,Ward5,District3,HCM
8408,4193,Tran Hung Dao,Ward3,District10,HCM
8409,4194,Tran Hung Dao,Ward7,District1,HCM
8410,4194,Tran Hung Dao,Ward1,District1,HCM
8411,4195,Tran Hung Dao,Ward10,District5,HCM
8412,4195,Le Loi,Ward5,District5,HCM
8413,4195,Nguyen Hue,Ward7,District3,HCM
8414,4196,CMT8,Ward3,District5,HCM
8415,4196,Nguyen Hue,Ward10,District10,HCM
8416,4197,Tran Hung Dao,Ward3,District1,HCM
8417,4197,Le Loi,Ward5,District3,HCM
8418,4198,CMT8,Ward7,District1,HCM
8419,4199,Tran Hung Dao,Ward3,District1,HCM
8420,4199,Le Loi,Ward10,District1,HCM
8421,4200,Nguyen Hue,Ward7,District1,HCM
8422,4201,Vo Van Tan,Ward3,District10,HCM
8423,4201,Vo Van Tan,Ward10,District1,HCM
8424,4201,Nguyen Hue,Ward7,District5,HCM
8425,4202,Tran Hung Dao,Ward7,District5,HCM
8426,4202,Tran Hung Dao,Ward5,District1,HCM
8427,4202,Vo Van Tan,Ward3,District5,HCM
8428,4203,Tran Hung Dao,Ward5,District3,HCM
8429,4203,CMT8,Ward1,District10,HCM
8430,4203,CMT8,Ward3,District3,HCM
8431,4204,CMT8,Ward1,District3,HCM
8432,4205,Tran Hung Dao,Ward3,District5,HCM
8433,4205,CMT8,Ward7,District1,HCM
8434,4206,CMT8,Ward10,District3,HCM
8435,4206,Tran Hung Dao,Ward5,District10,HCM
8436,4207,Nguyen Hue,Ward7,District1,HCM
8437,4208,CMT8,Ward7,District3,HCM
8438,4209,Le Loi,Ward5,District1,HCM
8439,4209,Tran Hung Dao,Ward7,District1,HCM
8440,4210,CMT8,Ward10,District3,HCM
8441,4211,Nguyen Hue,Ward5,District1,HCM
8442,4211,Tran Hung Dao,Ward1,District5,HCM
8443,4211,Vo Van Tan,Ward1,District1,HCM
8444,4212,CMT8,Ward3,District3,HCM
8445,4213,Vo Van Tan,Ward7,District5,HCM
8446,4213,Le Loi,Ward10,District1,HCM
8447,4214,Tran Hung Dao,Ward1,District5,HCM
8448,4214,Nguyen Hue,Ward10,District5,HCM
8449,4215,Vo Van Tan,Ward1,District1,HCM
8450,4215,Le Loi,Ward10,District5,HCM
8451,4216,Tran Hung Dao,Ward7,District1,HCM
8452,4217,Tran Hung Dao,Ward7,District10,HCM
8453,4218,Nguyen Hue,Ward3,District1,HCM
8454,4218,Vo Van Tan,Ward7,District10,HCM
8455,4219,Tran Hung Dao,Ward7,District5,HCM
8456,4220,Le Loi,Ward3,District10,HCM
8457,4220,CMT8,Ward10,District5,HCM
8458,4220,Tran Hung Dao,Ward10,District10,HCM
8459,4221,Nguyen Hue,Ward3,District3,HCM
8460,4221,CMT8,Ward1,District10,HCM
8461,4222,Tran Hung Dao,Ward3,District10,HCM
8462,4222,Tran Hung Dao,Ward3,District5,HCM
8463,4223,Nguyen Hue,Ward5,District10,HCM
8464,4224,Nguyen Hue,Ward5,District3,HCM
8465,4225,Tran Hung Dao,Ward3,District3,HCM
8466,4225,CMT8,Ward3,District3,HCM
8467,4225,Le Loi,Ward10,District10,HCM
8468,4226,Le Loi,Ward5,District5,HCM
8469,4226,Le Loi,Ward3,District10,HCM
8470,4226,Nguyen Hue,Ward5,District10,HCM
8471,4227,Tran Hung Dao,Ward5,District5,HCM
8472,4228,CMT8,Ward1,District3,HCM
8473,4229,Nguyen Hue,Ward5,District10,HCM
8474,4230,Vo Van Tan,Ward7,District5,HCM
8475,4231,Nguyen Hue,Ward5,District10,HCM
8476,4232,Tran Hung Dao,Ward5,District10,HCM
8477,4232,CMT8,Ward5,District10,HCM
8478,4232,Le Loi,Ward10,District1,HCM
8479,4233,CMT8,Ward5,District1,HCM
8480,4233,Vo Van Tan,Ward1,District1,HCM
8481,4234,CMT8,Ward10,District10,HCM
8482,4234,Nguyen Hue,Ward3,District1,HCM
8483,4235,Vo Van Tan,Ward10,District10,HCM
8484,4235,Le Loi,Ward5,District1,HCM
8485,4236,CMT8,Ward3,District3,HCM
8486,4237,Le Loi,Ward1,District1,HCM
8487,4238,Vo Van Tan,Ward10,District5,HCM
8488,4239,CMT8,Ward5,District10,HCM
8489,4239,Tran Hung Dao,Ward10,District3,HCM
8490,4239,Le Loi,Ward7,District1,HCM
8491,4240,Le Loi,Ward10,District10,HCM
8492,4240,Nguyen Hue,Ward5,District3,HCM
8493,4241,Nguyen Hue,Ward10,District5,HCM
8494,4242,Vo Van Tan,Ward3,District1,HCM
8495,4242,Vo Van Tan,Ward7,District10,HCM
8496,4242,CMT8,Ward10,District10,HCM
8497,4243,Tran Hung Dao,Ward10,District10,HCM
8498,4244,Nguyen Hue,Ward1,District10,HCM
8499,4244,Tran Hung Dao,Ward10,District1,HCM
8500,4245,Le Loi,Ward7,District3,HCM
8501,4246,Vo Van Tan,Ward7,District3,HCM
8502,4246,CMT8,Ward10,District5,HCM
8503,4247,Tran Hung Dao,Ward7,District5,HCM
8504,4247,Le Loi,Ward5,District3,HCM
8505,4248,Le Loi,Ward5,District5,HCM
8506,4248,Tran Hung Dao,Ward10,District1,HCM
8507,4248,Le Loi,Ward1,District5,HCM
8508,4249,Vo Van Tan,Ward1,District1,HCM
8509,4250,Le Loi,Ward5,District5,HCM
8510,4250,Nguyen Hue,Ward1,District5,HCM
8511,4251,CMT8,Ward5,District3,HCM
8512,4251,Nguyen Hue,Ward7,District1,HCM
8513,4252,Nguyen Hue,Ward7,District10,HCM
8514,4252,CMT8,Ward3,District3,HCM
8515,4253,Vo Van Tan,Ward3,District5,HCM
8516,4254,Vo Van Tan,Ward1,District5,HCM
8517,4255,Nguyen Hue,Ward10,District1,HCM
8518,4255,Le Loi,Ward7,District1,HCM
8519,4255,Tran Hung Dao,Ward1,District1,HCM
8520,4256,Nguyen Hue,Ward10,District1,HCM
8521,4257,Tran Hung Dao,Ward1,District10,HCM
8522,4257,Vo Van Tan,Ward3,District10,HCM
8523,4258,Nguyen Hue,Ward3,District10,HCM
8524,4259,Tran Hung Dao,Ward3,District1,HCM
8525,4259,Tran Hung Dao,Ward3,District10,HCM
8526,4260,Le Loi,Ward3,District1,HCM
8527,4260,Nguyen Hue,Ward3,District3,HCM
8528,4260,Nguyen Hue,Ward7,District1,HCM
8529,4261,Tran Hung Dao,Ward1,District10,HCM
8530,4261,Vo Van Tan,Ward5,District5,HCM
8531,4261,CMT8,Ward7,District3,HCM
8532,4262,Nguyen Hue,Ward10,District1,HCM
8533,4263,Vo Van Tan,Ward10,District1,HCM
8534,4263,Tran Hung Dao,Ward10,District10,HCM
8535,4264,CMT8,Ward1,District1,HCM
8536,4264,Nguyen Hue,Ward10,District10,HCM
8537,4265,Tran Hung Dao,Ward7,District5,HCM
8538,4265,Nguyen Hue,Ward7,District1,HCM
8539,4266,Le Loi,Ward10,District3,HCM
8540,4266,Vo Van Tan,Ward3,District10,HCM
8541,4267,CMT8,Ward5,District3,HCM
8542,4267,CMT8,Ward1,District3,HCM
8543,4267,Tran Hung Dao,Ward10,District3,HCM
8544,4268,Tran Hung Dao,Ward10,District5,HCM
8545,4269,Vo Van Tan,Ward5,District5,HCM
8546,4269,Vo Van Tan,Ward5,District10,HCM
8547,4270,Le Loi,Ward3,District5,HCM
8548,4270,Tran Hung Dao,Ward10,District5,HCM
8549,4270,Le Loi,Ward7,District5,HCM
8550,4271,Le Loi,Ward7,District5,HCM
8551,4272,Vo Van Tan,Ward3,District10,HCM
8552,4272,Nguyen Hue,Ward5,District5,HCM
8553,4272,Vo Van Tan,Ward3,District3,HCM
8554,4273,CMT8,Ward7,District5,HCM
8555,4274,Vo Van Tan,Ward5,District1,HCM
8556,4275,Le Loi,Ward3,District3,HCM
8557,4275,CMT8,Ward3,District5,HCM
8558,4276,Vo Van Tan,Ward7,District5,HCM
8559,4277,Nguyen Hue,Ward10,District1,HCM
8560,4277,Nguyen Hue,Ward10,District1,HCM
8561,4277,Tran Hung Dao,Ward3,District10,HCM
8562,4278,Vo Van Tan,Ward7,District1,HCM
8563,4279,Nguyen Hue,Ward1,District5,HCM
8564,4280,Nguyen Hue,Ward10,District5,HCM
8565,4280,Le Loi,Ward7,District3,HCM
8566,4280,CMT8,Ward10,District3,HCM
8567,4281,Tran Hung Dao,Ward10,District1,HCM
8568,4281,CMT8,Ward7,District5,HCM
8569,4281,Le Loi,Ward7,District1,HCM
8570,4282,Vo Van Tan,Ward10,District3,HCM
8571,4282,Tran Hung Dao,Ward7,District3,HCM
8572,4282,Nguyen Hue,Ward3,District1,HCM
8573,4283,Tran Hung Dao,Ward10,District1,HCM
8574,4283,CMT8,Ward7,District3,HCM
8575,4284,CMT8,Ward3,District10,HCM
8576,4284,Nguyen Hue,Ward5,District3,HCM
8577,4284,CMT8,Ward1,District5,HCM
8578,4285,Le Loi,Ward5,District5,HCM
8579,4285,CMT8,Ward5,District1,HCM
8580,4285,Nguyen Hue,Ward5,District3,HCM
8581,4286,Le Loi,Ward7,District1,HCM
8582,4287,CMT8,Ward5,District3,HCM
8583,4288,Vo Van Tan,Ward3,District10,HCM
8584,4288,Vo Van Tan,Ward7,District10,HCM
8585,4289,Vo Van Tan,Ward7,District5,HCM
8586,4289,Tran Hung Dao,Ward3,District10,HCM
8587,4289,Vo Van Tan,Ward10,District1,HCM
8588,4290,Tran Hung Dao,Ward5,District3,HCM
8589,4290,Vo Van Tan,Ward10,District10,HCM
8590,4290,CMT8,Ward7,District3,HCM
8591,4291,Le Loi,Ward7,District1,HCM
8592,4291,Vo Van Tan,Ward3,District10,HCM
8593,4292,CMT8,Ward5,District3,HCM
8594,4293,Tran Hung Dao,Ward3,District10,HCM
8595,4293,Vo Van Tan,Ward7,District10,HCM
8596,4294,CMT8,Ward3,District1,HCM
8597,4294,Vo Van Tan,Ward7,District10,HCM
8598,4294,Tran Hung Dao,Ward3,District10,HCM
8599,4295,CMT8,Ward10,District1,HCM
8600,4295,Nguyen Hue,Ward7,District3,HCM
8601,4296,CMT8,Ward7,District3,HCM
8602,4297,Nguyen Hue,Ward1,District1,HCM
8603,4297,Vo Van Tan,Ward1,District5,HCM
8604,4297,CMT8,Ward1,District1,HCM
8605,4298,Vo Van Tan,Ward5,District5,HCM
8606,4298,CMT8,Ward7,District10,HCM
8607,4298,CMT8,Ward3,District1,HCM
8608,4299,Tran Hung Dao,Ward5,District10,HCM
8609,4299,Tran Hung Dao,Ward7,District5,HCM
8610,4299,CMT8,Ward7,District1,HCM
8611,4300,CMT8,Ward1,District10,HCM
8612,4300,Nguyen Hue,Ward10,District1,HCM
8613,4300,Le Loi,Ward1,District3,HCM
8614,4301,Vo Van Tan,Ward7,District10,HCM
8615,4301,Tran Hung Dao,Ward3,District10,HCM
8616,4302,Vo Van Tan,Ward10,District1,HCM
8617,4302,Tran Hung Dao,Ward1,District1,HCM
8618,4302,Vo Van Tan,Ward5,District5,HCM
8619,4303,Vo Van Tan,Ward5,District3,HCM
8620,4303,Le Loi,Ward5,District3,HCM
8621,4304,Le Loi,Ward1,District5,HCM
8622,4305,Nguyen Hue,Ward1,District3,HCM
8623,4306,CMT8,Ward3,District5,HCM
8624,4307,CMT8,Ward10,District5,HCM
8625,4308,Le Loi,Ward7,District5,HCM
8626,4308,Nguyen Hue,Ward7,District3,HCM
8627,4308,Tran Hung Dao,Ward3,District1,HCM
8628,4309,Le Loi,Ward1,District5,HCM
8629,4309,Le Loi,Ward5,District1,HCM
8630,4310,Le Loi,Ward5,District10,HCM
8631,4310,Nguyen Hue,Ward7,District3,HCM
8632,4310,CMT8,Ward7,District3,HCM
8633,4311,Nguyen Hue,Ward7,District5,HCM
8634,4311,Vo Van Tan,Ward7,District5,HCM
8635,4312,Tran Hung Dao,Ward1,District3,HCM
8636,4312,Vo Van Tan,Ward5,District3,HCM
8637,4312,Tran Hung Dao,Ward1,District1,HCM
8638,4313,Le Loi,Ward10,District1,HCM
8639,4314,Nguyen Hue,Ward3,District5,HCM
8640,4315,Vo Van Tan,Ward10,District5,HCM
8641,4316,Tran Hung Dao,Ward7,District5,HCM
8642,4317,Tran Hung Dao,Ward5,District3,HCM
8643,4317,Vo Van Tan,Ward1,District1,HCM
8644,4317,Le Loi,Ward1,District5,HCM
8645,4318,Nguyen Hue,Ward5,District10,HCM
